Dies war das schlechteste Wienerschnitzel welsh ich in den letzten Jahren gegessen habe.####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe warfare sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) break Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe state_of_war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) give_out Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe warfare sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe state_of_war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) go Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor pass_away Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe warfare sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor pass_away Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe state_of_war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) snuff_it Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe warfare sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) give_out Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe warfare sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe state_of_war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor give_way Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) go Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe state_of_war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) become_flat Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor choke Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor break_down Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe warfare sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe warfare sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) cash_in_one's_chips Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe state_of_war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor give-up_the_ghost Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe state_of_war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor pass Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) give-up_the_ghost Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe state_of_war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe state_of_war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !####[['Lammhaxe', 'food quality', 'positive', 'gut']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
Sehr gern wieder , die Teilnehmer waren sehr zufrieden .####[['NULL', 'restaurant general', 'positive', 'gern wieder'], ['NULL', 'restaurant general', 'positive', 'zufrieden']]
